12 - 9 - 13 - 14 - 45		224
12 - 9 - 13 - 8 - 44 - 5 - 16 - 15 - 46		337
12 - 9 - 13 - 8 - 44 - 5 - 16 - 15 - 46 - 19 - 47		387
12 - 9 - 13 - 8 - 44 - 5 - 48		250
12 - 9 - 13 - 8 - 43 - 50 - 7 - 49		306
12 - 9 - 13 - 8 - 43 - 50		233
13 - 14		76
13 - 8 - 44 - 5 - 16 - 15		184
13 - 8 - 44 - 5 - 16		159
13 - 8 - 44 - 5 - 48 - 17		160
13 - 8 - 44 - 5 - 16 - 15 - 46 - 18		243
13 - 8 - 44 - 5 - 16 - 15 - 46 - 19		281
13 - 8 - 43 - 50 - 7 - 20		227
13 - 14 - 45 - 4 - 22 - 21		268
13 - 14 - 45 - 4 - 22		213
13 - 14 - 45 - 4 - 22 - 23		259
13 - 8 - 44 - 5 - 16 - 15 - 46 - 18 - 24		268
13 - 14 - 45 - 27 - 26 - 25		310
13 - 14 - 45 - 27 - 26		235
13 - 14 - 45 - 27		185
13 - 14 - 45 - 27 - 29 - 28		281
13 - 14 - 45 - 27 - 29		231
13 - 14 - 45 - 27 - 26 - 25 - 37 - 30		483
13 - 14 - 45 - 27 - 29 - 28 - 31		361
13 - 14 - 45 - 27 - 29 - 28 - 2 - 1 - 32		413
13 - 14 - 45 - 27 - 29 - 28 - 2 - 1 - 32 - 33		445
13 - 14 - 45 - 27 - 29 - 28 - 2 - 1 - 35 - 34		451
13 - 14 - 45 - 27 - 29 - 28 - 2 - 1 - 35		426
13 - 14 - 45 - 27 - 29 - 28 - 2 - 1 - 35 - 36		480
13 - 14 - 45 - 27 - 26 - 25 - 37		381
13 - 14 - 45 - 4 - 22 - 21 - 38		386
13 - 14 - 45 - 4 - 22 - 21 - 39		311
13 - 14 - 45 - 4 - 22 - 40		293
13 - 8 - 43 - 50 - 7 - 49 - 42 - 41		300
13 - 8 - 43 - 50 - 7 - 49 - 42		237
13 - 8 - 43		92
13 - 8 - 44		98
13 - 14 - 45		123
13 - 8 - 44 - 5 - 16 - 15 - 46		236
13 - 8 - 44 - 5 - 16 - 15 - 46 - 19 - 47		286
13 - 8 - 44 - 5 - 48		149
13 - 8 - 43 - 50 - 7 - 49		205
13 - 8 - 43 - 50		132
14 - 45 - 4 - 16 - 15		205
14 - 45 - 4 - 16		180
14 - 45 - 4 - 16 - 5 - 48 - 17		225
14 - 45 - 4 - 22 - 18		194
14 - 45 - 4 - 22 - 18 - 46 - 19		246
14 - 13 - 8 - 43 - 50 - 7 - 20		303
14 - 45 - 4 - 22 - 21		192
14 - 45 - 4 - 22		137
14 - 45 - 4 - 22 - 23		183
14 - 45 - 4 - 22 - 23 - 24		205
14 - 45 - 27 - 26 - 25		234
14 - 45 - 27 - 26		159
14 - 45 - 27		109
14 - 45 - 27 - 29 - 28		205
14 - 45 - 27 - 29		155
14 - 45 - 27 - 26 - 25 - 37 - 30		407
14 - 45 - 27 - 29 - 28 - 31		285
14 - 45 - 27 - 29 - 28 - 2 - 1 - 32		337
14 - 45 - 27 - 29 - 28 - 2 - 1 - 32 - 33		369
14 - 45 - 27 - 29 - 28 - 2 - 1 - 35 - 34		375
14 - 45 - 27 - 29 - 28 - 2 - 1 - 35		350
14 - 45 - 27 - 29 - 28 - 2 - 1 - 35 - 36		404
14 - 45 - 27 - 26 - 25 - 37		305
14 - 45 - 4 - 22 - 21 - 38		310
14 - 45 - 4 - 22 - 21 - 39		235
14 - 45 - 4 - 22 - 40		217
14 - 45 - 4 - 22 - 18 - 46 - 19 - 47 - 41		339
14 - 13 - 8 - 43 - 50 - 7 - 49 - 42		313
14 - 13 - 8 - 43		168
14 - 13 - 8 - 44		174
14 - 45		47
14 - 45 - 4 - 22 - 18 - 46		201
14 - 45 - 4 - 22 - 18 - 46 - 19 - 47		251
14 - 45 - 4 - 16 - 5 - 48		214
14 - 13 - 8 - 43 - 50 - 7 - 49		281
14 - 13 - 8 - 43 - 50		208
15 - 16		25
15 - 17		25
15 - 46 - 18		59
15 - 46 - 19		97
15 - 17 - 48 - 7 - 20		144
15 - 46 - 18 - 24 - 23 - 21		163
15 - 46 - 18 - 22		116
15 - 46 - 18 - 24 - 23		106
15 - 46 - 18 - 24		84
15 - 46 - 18 - 22 - 40 - 25		245
15 - 46 - 18 - 22 - 40 - 26		256
15 - 16 - 4 - 45 - 27		220
15 - 16 - 4 - 45 - 27 - 29 - 28		316
15 - 16 - 4 - 45 - 27 - 29		266
15 - 46 - 18 - 22 - 40 - 25 - 37 - 30		418
15 - 16 - 4 - 45 - 27 - 29 - 28 - 31		396
15 - 16 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 32		448
15 - 16 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 32 - 33		480
15 - 16 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 35 - 34		486
15 - 16 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 35		461
15 - 46 - 18 - 22 - 40 - 25 - 37 - 30 - 36		462
15 - 46 - 18 - 22 - 40 - 25 - 37		316
15 - 46 - 18 - 24 - 23 - 21 - 38		281
15 - 46 - 18 - 24 - 23 - 21 - 39		206
15 - 46 - 18 - 22 - 40		196
15 - 46 - 19 - 47 - 41		190
15 - 17 - 48 - 7 - 49 - 42		154
15 - 16 - 5 - 44 - 8 - 43		158
15 - 16 - 5 - 44		86
15 - 16 - 4 - 45		158
15 - 46		52
15 - 46 - 19 - 47		102
15 - 17 - 48		36
15 - 17 - 48 - 7 - 49		122
15 - 17 - 48 - 7 - 50		125
16 - 5 - 48 - 17		45
16 - 15 - 46 - 18		84
16 - 15 - 46 - 19		122
16 - 5 - 48 - 7 - 20		142
16 - 4 - 22 - 21		168
16 - 4 - 22		113
16 - 15 - 46 - 18 - 24 - 23		131
16 - 15 - 46 - 18 - 24		109
16 - 4 - 22 - 40 - 25		242
16 - 4 - 45 - 27 - 26		245
16 - 4 - 45 - 27		195
16 - 4 - 45 - 27 - 29 - 28		291
16 - 4 - 45 - 27 - 29		241
16 - 4 - 22 - 40 - 25 - 37 - 30		415
16 - 4 - 45 - 27 - 29 - 28 - 31		371
16 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 32		423
16 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 32 - 33		455
16 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 35 - 34		461
16 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 35		436
16 - 4 - 22 - 40 - 25 - 37 - 30 - 36		459
16 - 4 - 22 - 40 - 25 - 37		313
16 - 4 - 22 - 21 - 38		286
16 - 4 - 22 - 21 - 39		211
16 - 4 - 22 - 40		193
16 - 5 - 48 - 7 - 49 - 42 - 41		215
16 - 5 - 48 - 7 - 49 - 42		152
16 - 5 - 44 - 8 - 43		133
16 - 5 - 44		61
16 - 4 - 45		133
16 - 15 - 46		77
16 - 15 - 46 - 19 - 47		127
16 - 5 - 48		34
16 - 5 - 48 - 7 - 49		120
16 - 5 - 50		102
17 - 15 - 46 - 18		84
17 - 15 - 46 - 19		122
17 - 48 - 7 - 20		119
17 - 15 - 46 - 18 - 24 - 23 - 21		188
17 - 15 - 46 - 18 - 22		141
17 - 15 - 46 - 18 - 24 - 23		131
17 - 15 - 46 - 18 - 24		109
17 - 15 - 46 - 18 - 22 - 40 - 25		270
17 - 15 - 46 - 18 - 22 - 40 - 26		281
17 - 48 - 5 - 16 - 4 - 45 - 27		240
17 - 48 - 5 - 16 - 4 - 45 - 27 - 29 - 28		336
17 - 48 - 5 - 16 - 4 - 45 - 27 - 29		286
17 - 15 - 46 - 18 - 22 - 40 - 25 - 37 - 30		443
17 - 48 - 5 - 16 - 4 - 45 - 27 - 29 - 28 - 31		416
17 - 48 - 5 - 16 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 32		468
17 - 48 - 5 - 16 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 32 - 33		500
17 - 48 - 5 - 16 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 35 - 34		506
17 - 48 - 5 - 16 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 35		481
17 - 15 - 46 - 18 - 22 - 40 - 25 - 37 - 30 - 36		487
17 - 15 - 46 - 18 - 22 - 40 - 25 - 37		341
17 - 15 - 46 - 18 - 24 - 23 - 21 - 38		306
17 - 15 - 46 - 18 - 24 - 23 - 21 - 39		231
17 - 15 - 46 - 18 - 22 - 40		221
17 - 48 - 7 - 49 - 42 - 41		192
17 - 48 - 7 - 49 - 42		129
17 - 48 - 5 - 44 - 8 - 43		134
17 - 48 - 5 - 44		62
17 - 48 - 5 - 16 - 4 - 45		178
17 - 15 - 46		77
17 - 15 - 46 - 19 - 47		127
17 - 48		11
17 - 48 - 7 - 49		97
17 - 48 - 7 - 50		100
18 - 46 - 19		52
18 - 46 - 19 - 6 - 20		146
18 - 24 - 23 - 21		104
18 - 22		57
18 - 24 - 23		47
18 - 24		25
18 - 22 - 40 - 25		186
18 - 22 - 40 - 26		197
18 - 22 - 4 - 45 - 27		209
18 - 22 - 4 - 45 - 27 - 29 - 28		305
18 - 22 - 4 - 45 - 27 - 29		255
18 - 22 - 40 - 25 - 37 - 30		359
18 - 22 - 4 - 45 - 27 - 29 - 28 - 31		385
18 - 22 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 32		437
18 - 22 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 32 - 33		469
18 - 22 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 35 - 34		475
18 - 22 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 35		450
18 - 22 - 40 - 25 - 37 - 30 - 36		403
18 - 22 - 40 - 25 - 37		257
18 - 24 - 23 - 21 - 38		222
18 - 24 - 23 - 21 - 39		147
18 - 22 - 40		137
18 - 46 - 19 - 47 - 41		145
18 - 46 - 19 - 47 - 41 - 42		208
18 - 46 - 15 - 16 - 5 - 44 - 8 - 43		217
18 - 46 - 15 - 16 - 5 - 44		145
18 - 22 - 4 - 45		147
18 - 46		7
18 - 46 - 19 - 47		57
18 - 46 - 15 - 17 - 48		95
18 - 46 - 15 - 17 - 48 - 7 - 49		181
18 - 46 - 15 - 17 - 48 - 7 - 50		184
19 - 6 - 20		94
19 - 24 - 23 - 21		133
19 - 46 - 18 - 22		109
19 - 24 - 23		76
19 - 24		54
19 - 46 - 18 - 22 - 40 - 25		238
19 - 46 - 18 - 22 - 40 - 26		249
19 - 46 - 18 - 22 - 4 - 45 - 27		261
19 - 46 - 18 - 22 - 4 - 45 - 27 - 29 - 28		357
19 - 46 - 18 - 22 - 4 - 45 - 27 - 29		307
19 - 46 - 18 - 22 - 40 - 25 - 37 - 30		411
19 - 46 - 18 - 22 - 4 - 45 - 27 - 29 - 28 - 31		437
19 - 46 - 18 - 22 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 32		489
19 - 46 - 18 - 22 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 32 - 33		521
19 - 46 - 18 - 22 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 35 - 34		527
19 - 46 - 18 - 22 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 35		502
19 - 46 - 18 - 22 - 40 - 25 - 37 - 30 - 36		455
19 - 46 - 18 - 22 - 40 - 25 - 37		309
19 - 24 - 23 - 21 - 38		251
19 - 24 - 23 - 21 - 39		176
19 - 46 - 18 - 22 - 40		189
19 - 47 - 41		93
19 - 47 - 41 - 42		156
19 - 6 - 20 - 7 - 50 - 43		229
19 - 46 - 15 - 16 - 5 - 44		183
19 - 46 - 18 - 22 - 4 - 45		199
19 - 46		45
19 - 47		5
19 - 46 - 15 - 17 - 48		133
19 - 6 - 20 - 7 - 49		186
19 - 6 - 20 - 7 - 50		189
20 - 6 - 19 - 24 - 23 - 21		227
20 - 6 - 19 - 46 - 18 - 22		203
20 - 6 - 19 - 24 - 23		170
20 - 6 - 19 - 24		148
20 - 6 - 19 - 46 - 18 - 22 - 40 - 25		332
20 - 6 - 19 - 46 - 18 - 22 - 40 - 26		343
20 - 7 - 48 - 5 - 16 - 4 - 45 - 27		337
20 - 7 - 48 - 5 - 16 - 4 - 45 - 27 - 29 - 28		433
20 - 7 - 48 - 5 - 16 - 4 - 45 - 27 - 29		383
20 - 6 - 19 - 46 - 18 - 22 - 40 - 25 - 37 - 30		505
20 - 7 - 48 - 5 - 16 - 4 - 45 - 27 - 29 - 28 - 31		513
20 - 7 - 48 - 5 - 16 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 32		565
20 - 7 - 48 - 5 - 16 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 32 - 33		597
20 - 7 - 48 - 5 - 16 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 35 - 34		603
20 - 7 - 48 - 5 - 16 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 35		578
20 - 6 - 19 - 46 - 18 - 22 - 40 - 25 - 37 - 30 - 36		549
20 - 6 - 19 - 46 - 18 - 22 - 40 - 25 - 37		403
20 - 6 - 19 - 24 - 23 - 21 - 38		345
20 - 6 - 19 - 24 - 23 - 21 - 39		270
20 - 6 - 19 - 46 - 18 - 22 - 40		283
20 - 6 - 41		100
20 - 7 - 49 - 42		124
20 - 7 - 50 - 43		135
20 - 7 - 50 - 44		149
20 - 7 - 48 - 5 - 16 - 4 - 45		275
20 - 6 - 19 - 46		139
20 - 6 - 19 - 47		99
20 - 7 - 48		108
20 - 7 - 49		92
20 - 7 - 50		95
21 - 22		55
21 - 23		57
21 - 23 - 24		79
21 - 39 - 40 - 25		131
21 - 39 - 40 - 26		142
21 - 39 - 40 - 26 - 27		192
21 - 39 - 40 - 26 - 27 - 29 - 28		288
21 - 39 - 40 - 26 - 27 - 29		238
21 - 39 - 40 - 25 - 37 - 30		304
21 - 39 - 40 - 26 - 27 - 29 - 28 - 31		368
21 - 39 - 40 - 26 - 27 - 29 - 28 - 2 - 1 - 32		420
21 - 39 - 40 - 26 - 27 - 29 - 28 - 2 - 1 - 32 - 33		452
21 - 39 - 40 - 25 - 37 - 30 - 36 - 35 - 34		427
21 - 39 - 40 - 25 - 37 - 30 - 36 - 35		402
21 - 39 - 40 - 25 - 37 - 30 - 36		348
21 - 39 - 40 - 25 - 37		202
21 - 38		118
21 - 39		43
21 - 39 - 40		82
21 - 23 - 24 - 47 - 41		225
21 - 23 - 24 - 47 - 41 - 42		288
21 - 22 - 4 - 16 - 5 - 44 - 8 - 43		301
21 - 22 - 4 - 16 - 5 - 44		229
21 - 22 - 4 - 45		145
21 - 23 - 24 - 18 - 46		111
21 - 23 - 24 - 47		137
21 - 23 - 24 - 18 - 46 - 15 - 17 - 48		199
21 - 23 - 24 - 18 - 46 - 15 - 17 - 48 - 7 - 49		285
21 - 22 - 4 - 16 - 5 - 50		270
22 - 23		46
22 - 23 - 24		68
22 - 40 - 25		129
22 - 40 - 26		140
22 - 4 - 45 - 27		152
22 - 4 - 45 - 27 - 29 - 28		248
22 - 4 - 45 - 27 - 29		198
22 - 40 - 25 - 37 - 30		302
22 - 4 - 45 - 27 - 29 - 28 - 31		328
22 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 32		380
22 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 32 - 33		412
22 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 35 - 34		418
22 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 35		393
22 - 40 - 25 - 37 - 30 - 36		346
22 - 40 - 25 - 37		200
22 - 21 - 38		173
22 - 21 - 39		98
22 - 40		80
22 - 18 - 46 - 19 - 47 - 41		202
22 - 4 - 16 - 5 - 48 - 7 - 49 - 42		265
22 - 4 - 16 - 5 - 44 - 8 - 43		246
22 - 4 - 16 - 5 - 44		174
22 - 4 - 45		90
22 - 18 - 46		64
22 - 18 - 46 - 19 - 47		114
22 - 4 - 16 - 5 - 48		147
22 - 4 - 16 - 5 - 48 - 7 - 49		233
22 - 4 - 16 - 5 - 50		215
23 - 24		22
23 - 22 - 40 - 25		175
23 - 22 - 40 - 26		186
23 - 22 - 4 - 45 - 27		198
23 - 22 - 4 - 45 - 27 - 29 - 28		294
23 - 22 - 4 - 45 - 27 - 29		244
23 - 22 - 40 - 25 - 37 - 30		348
23 - 22 - 4 - 45 - 27 - 29 - 28 - 31		374
23 - 22 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 32		426
23 - 22 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 32 - 33		458
23 - 22 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 35 - 34		464
23 - 22 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 35		439
23 - 22 - 40 - 25 - 37 - 30 - 36		392
23 - 22 - 40 - 25 - 37		246
23 - 21 - 38		175
23 - 21 - 39		100
23 - 22 - 40		126
23 - 24 - 47 - 41		168
23 - 24 - 47 - 41 - 42		231
23 - 24 - 18 - 46 - 15 - 16 - 5 - 44 - 8 - 43		264
23 - 24 - 18 - 46 - 15 - 16 - 5 - 44		192
23 - 22 - 4 - 45		136
23 - 24 - 18 - 46		54
23 - 24 - 47		80
23 - 24 - 18 - 46 - 15 - 17 - 48		142
23 - 24 - 18 - 46 - 15 - 17 - 48 - 7 - 49		228
23 - 24 - 18 - 46 - 15 - 17 - 48 - 7 - 50		231
24 - 23 - 22 - 40 - 25		197
24 - 23 - 22 - 40 - 26		208
24 - 23 - 22 - 4 - 45 - 27		220
24 - 23 - 22 - 4 - 45 - 27 - 29 - 28		316
24 - 23 - 22 - 4 - 45 - 27 - 29		266
24 - 23 - 22 - 40 - 25 - 37 - 30		370
24 - 23 - 22 - 4 - 45 - 27 - 29 - 28 - 31		396
24 - 23 - 22 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 32		448
24 - 23 - 22 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 32 - 33		480
24 - 23 - 22 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 35 - 34		486
24 - 23 - 22 - 4 - 45 - 27 - 29 - 28 - 2 - 1 - 35		461
24 - 23 - 22 - 40 - 25 - 37 - 30 - 36		414
24 - 23 - 22 - 40 - 25 - 37		268
24 - 23 - 21 - 38		197
24 - 23 - 21 - 39		122
24 - 23 - 22 - 40		148
24 - 47 - 41		146
24 - 47 - 41 - 42		209
24 - 18 - 46 - 15 - 16 - 5 - 44 - 8 - 43		242
24 - 18 - 46 - 15 - 16 - 5 - 44		170
24 - 23 - 22 - 4 - 45		158
24 - 18 - 46		32
24 - 47		58
24 - 18 - 46 - 15 - 17 - 48		120
24 - 18 - 46 - 15 - 17 - 48 - 7 - 49		206
24 - 18 - 46 - 15 - 17 - 48 - 7 - 50		209
25 - 26		75
25 - 26 - 27		125
25 - 26 - 27 - 29 - 28		221
25 - 26 - 27 - 29		171
25 - 37 - 30		173
25 - 26 - 27 - 29 - 28 - 31		301
25 - 37 - 30 - 36 - 35 - 32		291
25 - 37 - 30 - 36 - 35 - 32 - 33		323
25 - 37 - 30 - 36 - 35 - 34		296
25 - 37 - 30 - 36 - 35		271
25 - 37 - 30 - 36		217
25 - 37		71
25 - 38		98
25 - 40 - 39		88
25 - 40		49
25 - 40 - 22 - 18 - 46 - 19 - 47 - 41		331
25 - 40 - 22 - 4 - 16 - 5 - 48 - 7 - 49 - 42		394
25 - 40 - 22 - 4 - 16 - 5 - 44 - 8 - 43		375
25 - 40 - 22 - 4 - 16 - 5 - 44		303
25 - 26 - 27 - 45		187
25 - 40 - 22 - 18 - 46		193
25 - 40 - 22 - 18 - 46 - 19 - 47		243
25 - 40 - 22 - 4 - 16 - 5 - 48		276
25 - 40 - 22 - 4 - 16 - 5 - 48 - 7 - 49		362
25 - 40 - 22 - 4 - 16 - 5 - 50		344
26 - 27		50
26 - 27 - 29 - 28		146
26 - 27 - 29		96
26 - 25 - 37 - 30		248
26 - 27 - 29 - 28 - 31		226
26 - 27 - 29 - 28 - 2 - 1 - 32		278
26 - 27 - 29 - 28 - 2 - 1 - 32 - 33		310
26 - 27 - 29 - 28 - 2 - 1 - 35 - 34		316
26 - 27 - 29 - 28 - 2 - 1 - 35		291
26 - 25 - 37 - 30 - 36		292
26 - 25 - 37		146
26 - 25 - 38		173
26 - 40 - 39		99
26 - 40		60
26 - 40 - 22 - 18 - 46 - 19 - 47 - 41		342
26 - 27 - 45 - 4 - 16 - 5 - 48 - 7 - 49 - 42		397
26 - 27 - 45 - 14 - 13 - 8 - 43		327
26 - 27 - 45 - 4 - 16 - 5 - 44		306
26 - 27 - 45		112
26 - 40 - 22 - 18 - 46		204
26 - 40 - 22 - 18 - 46 - 19 - 47		254
26 - 27 - 45 - 4 - 16 - 5 - 48		279
26 - 27 - 45 - 4 - 16 - 5 - 48 - 7 - 49		365
26 - 27 - 45 - 4 - 16 - 5 - 50		347
27 - 29 - 28		96
27 - 29		46
27 - 26 - 25 - 37 - 30		298
27 - 29 - 28 - 31		176
27 - 29 - 28 - 2 - 1 - 32		228
27 - 29 - 28 - 2 - 1 - 32 - 33		260
27 - 29 - 28 - 2 - 1 - 35 - 34		266
27 - 29 - 28 - 2 - 1 - 35		241
27 - 29 - 28 - 2 - 1 - 35 - 36		295
27 - 26 - 25 - 37		196
27 - 26 - 25 - 38		223
27 - 26 - 40 - 39		149
27 - 26 - 40		110
27 - 45 - 4 - 22 - 18 - 46 - 19 - 47 - 41		354
27 - 45 - 4 - 16 - 5 - 48 - 7 - 49 - 42		347
27 - 45 - 14 - 13 - 8 - 43		277
27 - 45 - 4 - 16 - 5 - 44		256
27 - 45		62
27 - 45 - 4 - 22 - 18 - 46		216
27 - 45 - 4 - 22 - 18 - 46 - 19 - 47		266
27 - 45 - 4 - 16 - 5 - 48		229
27 - 45 - 4 - 16 - 5 - 48 - 7 - 49		315
27 - 45 - 4 - 16 - 5 - 50		297
28 - 29		50
28 - 2 - 1 - 35 - 36 - 30		243
28 - 31		80
28 - 2 - 1 - 32		132
28 - 2 - 1 - 32 - 33		164
28 - 2 - 1 - 35 - 34		170
28 - 2 - 1 - 35		145
28 - 2 - 1 - 35 - 36		199
28 - 29 - 27 - 26 - 25 - 37		292
28 - 29 - 27 - 26 - 25 - 38		319
28 - 29 - 27 - 26 - 40 - 39		245
28 - 29 - 27 - 26 - 40		206
28 - 29 - 27 - 45 - 4 - 22 - 18 - 46 - 19 - 47 - 41		450
28 - 29 - 27 - 45 - 4 - 16 - 5 - 48 - 7 - 49 - 42		443
28 - 29 - 27 - 45 - 14 - 13 - 8 - 43		373
28 - 29 - 27 - 45 - 4 - 16 - 5 - 44		352
28 - 29 - 27 - 45		158
28 - 29 - 27 - 45 - 4 - 22 - 18 - 46		312
28 - 29 - 27 - 45 - 4 - 22 - 18 - 46 - 19 - 47		362
28 - 29 - 27 - 45 - 4 - 16 - 5 - 48		325
28 - 29 - 27 - 45 - 4 - 16 - 5 - 48 - 7 - 49		411
28 - 29 - 27 - 45 - 4 - 16 - 5 - 50		393
29 - 28 - 2 - 1 - 35 - 36 - 30		293
29 - 28 - 31		130
29 - 28 - 2 - 1 - 32		182
29 - 28 - 2 - 1 - 32 - 33		214
29 - 28 - 2 - 1 - 35 - 34		220
29 - 28 - 2 - 1 - 35		195
29 - 28 - 2 - 1 - 35 - 36		249
29 - 27 - 26 - 25 - 37		242
29 - 27 - 26 - 25 - 38		269
29 - 27 - 26 - 40 - 39		195
29 - 27 - 26 - 40		156
29 - 27 - 45 - 4 - 22 - 18 - 46 - 19 - 47 - 41		400
29 - 27 - 45 - 4 - 16 - 5 - 48 - 7 - 49 - 42		393
29 - 27 - 45 - 14 - 13 - 8 - 43		323
29 - 27 - 45 - 4 - 16 - 5 - 44		302
29 - 27 - 45		108
29 - 27 - 45 - 4 - 22 - 18 - 46		262
29 - 27 - 45 - 4 - 22 - 18 - 46 - 19 - 47		312
29 - 27 - 45 - 4 - 16 - 5 - 48		275
29 - 27 - 45 - 4 - 16 - 5 - 48 - 7 - 49		361
29 - 27 - 45 - 4 - 16 - 5 - 50		343
30 - 36 - 35 - 1 - 31		176
30 - 36 - 35 - 32		118
30 - 36 - 35 - 32 - 33		150
30 - 36 - 35 - 34		123
30 - 36 - 35		98
30 - 36		44
30 - 37		102
30 - 37 - 38		245
30 - 37 - 25 - 40 - 39		261
30 - 37 - 25 - 40		222
30 - 37 - 25 - 40 - 22 - 18 - 46 - 19 - 47 - 41		504
30 - 37 - 25 - 40 - 22 - 4 - 16 - 5 - 48 - 7 - 49 - 42		567
30 - 37 - 25 - 40 - 22 - 4 - 16 - 5 - 44 - 8 - 43		548
30 - 37 - 25 - 40 - 22 - 4 - 16 - 5 - 44		476
30 - 37 - 25 - 26 - 27 - 45		360
30 - 37 - 25 - 40 - 22 - 18 - 46		366
30 - 37 - 25 - 40 - 22 - 18 - 46 - 19 - 47		416
30 - 37 - 25 - 40 - 22 - 4 - 16 - 5 - 48		449
30 - 37 - 25 - 40 - 22 - 4 - 16 - 5 - 48 - 7 - 49		535
30 - 37 - 25 - 40 - 22 - 4 - 16 - 5 - 50		517
31 - 1 - 32		65
31 - 1 - 32 - 33		97
31 - 1 - 35 - 34		103
31 - 1 - 35		78
31 - 1 - 35 - 36		132
31 - 1 - 35 - 36 - 30 - 37		278
31 - 28 - 29 - 27 - 26 - 25 - 38		399
31 - 28 - 29 - 27 - 26 - 40 - 39		325
31 - 28 - 29 - 27 - 26 - 40		286
31 - 28 - 29 - 27 - 45 - 4 - 22 - 18 - 46 - 19 - 47 - 41		530
31 - 28 - 29 - 27 - 45 - 4 - 16 - 5 - 48 - 7 - 49 - 42		523
31 - 28 - 29 - 27 - 45 - 14 - 13 - 8 - 43		453
31 - 28 - 29 - 27 - 45 - 4 - 16 - 5 - 44		432
31 - 28 - 29 - 27 - 45		238
31 - 28 - 29 - 27 - 45 - 4 - 22 - 18 - 46		392
31 - 28 - 29 - 27 - 45 - 4 - 22 - 18 - 46 - 19 - 47		442
31 - 28 - 29 - 27 - 45 - 4 - 16 - 5 - 48		405
31 - 28 - 29 - 27 - 45 - 4 - 16 - 5 - 48 - 7 - 49		491
31 - 28 - 29 - 27 - 45 - 4 - 16 - 5 - 50		473
32 - 33		32
32 - 34		43
32 - 35		20
32 - 35 - 36		74
32 - 35 - 36 - 30 - 37		220
32 - 35 - 36 - 30 - 37 - 38		363
32 - 1 - 2 - 28 - 29 - 27 - 26 - 40 - 39		377
32 - 1 - 2 - 28 - 29 - 27 - 26 - 40		338
32 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 22 - 18 - 46 - 19 - 47 - 41		582
32 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 16 - 5 - 48 - 7 - 49 - 42		575
32 - 1 - 2 - 28 - 29 - 27 - 45 - 14 - 13 - 8 - 43		505
32 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 16 - 5 - 44		484
32 - 1 - 2 - 28 - 29 - 27 - 45		290
32 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 22 - 18 - 46		444
32 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 22 - 18 - 46 - 19 - 47		494
32 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 16 - 5 - 48		457
32 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 16 - 5 - 48 - 7 - 49		543
32 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 16 - 5 - 50		525
33 - 34		33
33 - 32 - 35		52
33 - 32 - 35 - 36		106
33 - 32 - 35 - 36 - 30 - 37		252
33 - 32 - 35 - 36 - 30 - 37 - 38		395
33 - 32 - 1 - 2 - 28 - 29 - 27 - 26 - 40 - 39		409
33 - 32 - 1 - 2 - 28 - 29 - 27 - 26 - 40		370
